#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSMUSG00000071266,ENSMUST00000088763,Zfp946,17,1,22424268,APPRIS principal isoform [04-11-2014]
ENSMUSG00000070031,ENSMUST00000080204,Sp140,1,1,85600703,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071179,ENSMUST00000164148,Gm46,12,-1,103676139,APPRIS principal isoform [04-11-2014]
ENSMUSG00000000058,ENSMUST00000000058,Cav2,6,1,17281185,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031673,ENSMUST00000075190,Cdh11,8,-1,102785111,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071179,ENSMUST00000095451,Gm46,12,-1,103675464,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071266,ENSMUST00000167740,Zfp946,17,1,22451123,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039358,ENSMUST00000041646,Drd5,5,1,38319509,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020288,ENSMUST00000020529,Ahsa2,11,-1,23498030,APPRIS principal isoform [04-11-2014]
ENSMUSG00000068617,ENSMUST00000090277,Efcab1,16,1,14906637,APPRIS principal isoform [04-11-2014]
ENSMUSG00000092124,ENSMUST00000164667,B930094E09Rik,18,1,31609512,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026638,ENSMUST00000076521,Irf6,1,1,193153111,APPRIS principal isoform [04-11-2014]
ENSMUSG00000079519,ENSMUST00000114026,Gm14743,X,-1,78245921,APPRIS principal isoform [04-11-2014]
ENSMUSG00000047960,ENSMUST00000062380,Olfr186,16,-1,59027927,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055612,ENSMUST00000102691,Cdca7,2,1,72476159,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024911,ENSMUST00000025847,Fibp,19,1,5460607,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053007,ENSMUST00000047450,Creb5,6,1,53573384,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039760,ENSMUST00000036564,Il22ra2,10,1,19621998,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040258,ENSMUST00000095266,Nxph4,10,-1,127534559,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026983,ENSMUST00000028360,Il1f5,2,1,24276954,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045725,ENSMUST00000059138,Prr15,6,1,54327012,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073565,ENSMUST00000116639,Prr16,18,1,51117898,APPRIS principal isoform [04-11-2014]
ENSMUSG00000003974,ENSMUST00000004076,Grm3,5,-1,9725352,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026983,ENSMUST00000114490,Il1f5,2,1,24277271,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026983,ENSMUST00000168941,Il1f5,2,1,24276954,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078865,ENSMUST00000108945,Gm14406,2,-1,177578199,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031714,ENSMUST00000034150,Gab1,8,-1,80880479,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053442,ENSMUST00000065878,4930597O21Rik,6,-1,66896521,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062826,ENSMUST00000076384,Ces2f,8,1,104947356,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048371,ENSMUST00000059588,Pdp2,8,1,104591468,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095190,ENSMUST00000191073,Gm10668,7,-1,20730620,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095190,ENSMUST00000179491,Gm10668,7,-1,20725824,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026098,ENSMUST00000027267,Pms1,1,-1,53297018,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020859,ENSMUST00000041956,Spag9,11,1,93996103,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053641,ENSMUST00000038890,Dennd4a,9,1,64811340,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032818,ENSMUST00000096547,Loxhd1,18,1,77281958,APPRIS principal isoform [04-11-2014]
ENSMUSG00000096010,ENSMUST00000179285,Hist4h4,6,-1,136804431,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024481,ENSMUST00000025358,4833403I15Rik,18,1,46850039,APPRIS principal isoform [04-11-2014]
ENSMUSG00000019878,ENSMUST00000079833,Hsf2,10,1,57486385,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024212,ENSMUST00000025053,Mllt1,17,-1,56935388,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020250,ENSMUST00000020484,Txnrd1,10,1,82859206,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074925,ENSMUST00000099560,Ptar1,19,1,23687400,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044468,ENSMUST00000061455,Fam46c,3,-1,100489324,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032481,ENSMUST00000088716,Smarcc1,9,1,110132024,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063221,ENSMUST00000058789,Olfr930,9,1,38930173,APPRIS principal isoform [04-11-2014]
ENSMUSG00000087651,ENSMUST00000150459,1500009L16Rik,10,1,83722865,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078249,ENSMUST00000105046,Hmga1-rs1,11,1,120762794,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024041,ENSMUST00000019192,Cryaa,17,1,31677933,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001786,ENSMUST00000130320,Fbxo7,10,1,86021972,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020936,ENSMUST00000021314,Nmt1,11,1,103028346,APPRIS principal isoform [04-11-2014]
ENSMUSG00000090439,ENSMUST00000164428,Gm17455,10,1,60399726,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040021,ENSMUST00000040043,Lats1,10,1,7691247,APPRIS principal isoform [04-11-2014]
ENSMUSG00000051118,ENSMUST00000057596,Olfr77,9,1,19917229,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040021,ENSMUST00000165952,Lats1,10,1,7681209,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029722,ENSMUST00000031736,Agfg2,5,-1,137684726,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063380,ENSMUST00000076903,Olfr945,9,-1,39258682,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046707,ENSMUST00000056919,Csnk2a2,8,-1,95488820,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063953,ENSMUST00000080898,Amd2,10,-1,35711891,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024727,ENSMUST00000040489,Trpm6,19,1,18749983,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030142,ENSMUST00000032239,Clec4e,6,-1,123289870,APPRIS principal isoform [04-11-2014]
ENSMUSG00000059179,ENSMUST00000073014,Gm8991,5,-1,16731074,APPRIS principal isoform [04-11-2014]
ENSMUSG00000100296,ENSMUST00000185475,Vmn1r205,13,-1,22592930,APPRIS principal isoform [04-11-2014]
ENSMUSG00000090353,ENSMUST00000164042,Gm17555,2,1,126215100,APPRIS principal isoform [04-11-2014]
ENSMUSG00000093839,ENSMUST00000049743,Olfr462,11,-1,87889894,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024654,ENSMUST00000049948,Asrgl1,19,-1,9135636,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063681,ENSMUST00000059825,Crb1,1,-1,139377076,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031271,ENSMUST00000033626,Serpina7,X,-1,139085215,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078080,ENSMUST00000104881,Olfr585,7,1,103097743,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071181,ENSMUST00000095459,3830408C21Rik,13,1,107031963,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063884,ENSMUST00000082094,Ptcd3,6,-1,71908762,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033282,ENSMUST00000047783,Rpgrip1l,8,-1,91313262,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030781,ENSMUST00000118169,Slc5a2,7,1,128265676,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049409,ENSMUST00000050887,Prokr1,6,-1,87590701,APPRIS principal isoform [04-11-2014]
ENSMUSG00000037949,ENSMUST00000042546,Ano10,9,-1,122294374,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057788,ENSMUST00000008004,Ddx49,8,-1,70302489,APPRIS principal isoform [04-11-2014]
ENSMUSG00000051735,ENSMUST00000059857,Rinl,7,1,28788969,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021810,ENSMUST00000022344,Ecd,14,-1,20348121,APPRIS principal isoform [04-11-2014]
ENSMUSG00000050345,ENSMUST00000091569,4930486L24Rik,13,-1,60864416,APPRIS principal isoform [04-11-2014]
ENSMUSG00000075090,ENSMUST00000111543,Olfr1234,2,-1,89364861,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022003,ENSMUST00000022580,Slc25a30,14,-1,75787037,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021390,ENSMUST00000021822,Ogn,13,1,49608071,APPRIS principal isoform [04-11-2014]
ENSMUSG00000075090,ENSMUST00000099783,Olfr1234,2,-1,89363427,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026205,ENSMUST00000027405,Slc23a3,1,-1,75133890,APPRIS principal isoform [04-11-2014]
ENSMUSG00000056643,ENSMUST00000070890,Chst13,6,-1,90325185,APPRIS principal isoform [04-11-2014]
ENSMUSG00000090553,ENSMUST00000166915,Snrpe,1,-1,133610291,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034224,ENSMUST00000036748,Slc38a8,8,-1,119501698,APPRIS principal isoform [04-11-2014]
ENSMUSG00000094284,ENSMUST00000174538,Vmn1r112,7,1,20771185,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038127,ENSMUST00000100026,Ccdc50,16,1,27388869,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063297,ENSMUST00000082373,Luzp2,7,1,54835959,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073002,ENSMUST00000101285,Vamp5,6,-1,72380468,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073002,ENSMUST00000074231,Vamp5,6,-1,72380468,APPRIS principal isoform [04-11-2014]
ENSMUSG00000013465,ENSMUST00000059849,Nelfb,2,-1,25211489,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001517,ENSMUST00000112148,Foxm1,6,1,128365705,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074739,ENSMUST00000099266,Gm10750,2,-1,149017237,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022066,ENSMUST00000185072,Gm21685,14,1,69555424,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030364,ENSMUST00000032518,Clec2h,6,1,128662385,APPRIS principal isoform [04-11-2014]
ENSMUSG00000026281,ENSMUST00000027503,Dtymk,1,-1,93801934,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025389,ENSMUST00000026455,Mip,10,1,128225838,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078864,ENSMUST00000119838,Gm14322,2,1,177762898,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020255,ENSMUST00000020488,D10Wsu102e,10,1,83360221,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030911,ENSMUST00000033207,Zp2,7,-1,120145290,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044827,ENSMUST00000059349,Tlr1,5,-1,64932761,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022994,ENSMUST00000096224,Adcy6,15,-1,98607633,APPRIS principal isoform [04-11-2014]
ENSMUSG00000002055,ENSMUST00000045026,Spag5,11,1,78301529,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039623,ENSMUST00000038699,Ap5z1,5,1,142463931,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062782,ENSMUST00000172230,Olfr527,7,1,140335843,APPRIS principal isoform [04-11-2014]
ENSMUSG00000079438,ENSMUST00000113255,Gm11115,5,-1,88154099,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031320,ENSMUST00000033683,Rps4x,X,-1,102189394,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033610,ENSMUST00000112460,Pank1,19,-1,34877917,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030154,ENSMUST00000032257,Klrb1f,6,1,129045901,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046678,ENSMUST00000059859,Olfr981,9,1,40022352,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046688,ENSMUST00000054483,Tifa,3,1,127789872,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030678,ENSMUST00000032916,Maz,7,-1,127026479,APPRIS principal isoform [04-11-2014]
ENSMUSG00000049573,ENSMUST00000063168,Olfr780,10,1,129321569,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046688,ENSMUST00000163775,Tifa,3,1,127789914,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046688,ENSMUST00000164447,Tifa,3,1,127790657,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029372,ENSMUST00000031319,Ppbp,5,1,90768518,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041605,ENSMUST00000120339,5730559C18Rik,1,-1,136234264,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046688,ENSMUST00000171621,Tifa,3,1,127791381,APPRIS principal isoform [04-11-2014]
ENSMUSG00000003849,ENSMUST00000003947,Nqo1,8,-1,107403206,APPRIS principal isoform [04-11-2014]
ENSMUSG00000057754,ENSMUST00000076756,Tas2r106,6,-1,131678886,APPRIS principal isoform [04-11-2014]
ENSMUSG00000093920,ENSMUST00000081417,Olfr463,11,-1,87893922,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031833,ENSMUST00000166004,Mast3,8,-1,70792433,APPRIS principal isoform [04-11-2014]
ENSMUSG00000003227,ENSMUST00000003312,Edar,10,-1,58675654,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045664,ENSMUST00000055458,Cdc42ep2,19,-1,5924816,APPRIS principal isoform [04-11-2014]
ENSMUSG00000071149,ENSMUST00000095394,Tas2r115,6,-1,132738035,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031782,ENSMUST00000034234,Coq9,8,1,94838321,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046041,ENSMUST00000056736,Olfr803,10,-1,129692039,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029859,ENSMUST00000073387,Epha1,6,-1,42373268,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032171,ENSMUST00000034689,Pin1,9,1,20652130,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022858,ENSMUST00000161286,Tra2b,16,-1,22266005,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031621,ENSMUST00000034034,Isx,8,1,74873173,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030218,ENSMUST00000032342,Mgp,6,-1,136875805,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063230,ENSMUST00000074897,Olfr535,7,1,140492617,APPRIS principal isoform [04-11-2014]
ENSMUSG00000066268,ENSMUST00000084811,Olfr586,7,-1,103122782,APPRIS principal isoform [04-11-2014]
ENSMUSG00000055865,ENSMUST00000139783,Fam19a3,3,-1,104777547,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031835,ENSMUST00000098362,Mbtps1,8,-1,119558761,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031835,ENSMUST00000081381,Mbtps1,8,-1,119558761,APPRIS principal isoform [04-11-2014]
ENSMUSG00000025203,ENSMUST00000026221,Scd2,19,1,44293676,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063576,ENSMUST00000165007,Klhdc3,17,-1,46680930,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063576,ENSMUST00000071841,Klhdc3,17,-1,46680930,APPRIS principal isoform [04-11-2014]
ENSMUSG00000099216,ENSMUST00000184356,Gm5585,7,-1,14333557,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048070,ENSMUST00000123434,Pirt,11,1,66911981,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021610,ENSMUST00000022102,Clptm1l,13,1,73604002,APPRIS principal isoform [04-11-2014]
ENSMUSG00000033405,ENSMUST00000043813,Nudt15,14,-1,73548242,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041308,ENSMUST00000047425,Sntb2,8,1,106935750,APPRIS principal isoform [04-11-2014]
ENSMUSG00000012520,ENSMUST00000012664,Phox2b,5,-1,67099301,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001025,ENSMUST00000001051,S100a6,3,1,90612894,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063173,ENSMUST00000076437,Olfr811,10,-1,129802523,APPRIS principal isoform [04-11-2014]
ENSMUSG00000020125,ENSMUST00000046091,Elane,10,1,79886312,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091803,ENSMUST00000002757,Cox16,12,-1,81485120,APPRIS principal isoform [04-11-2014]
ENSMUSG00000014932,ENSMUST00000072311,Yes1,5,1,32611171,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030225,ENSMUST00000087675,Dera,6,1,137754542,APPRIS principal isoform [04-11-2014]
ENSMUSG00000014932,ENSMUST00000168707,Yes1,5,1,32611171,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091768,ENSMUST00000164344,Gm17617,13,-1,55133548,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029726,ENSMUST00000031740,Mepce,5,-1,137786663,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022315,ENSMUST00000037240,Slc30a8,15,1,52295553,APPRIS principal isoform [04-11-2014]
ENSMUSG00000053329,ENSMUST00000001242,D10Jhu81e,10,-1,78169768,APPRIS principal isoform [04-11-2014]
ENSMUSG00000063374,ENSMUST00000077460,Olfr763,10,1,129011222,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022223,ENSMUST00000111325,Sdr39u1,14,-1,55900232,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022856,ENSMUST00000023562,Tmem41a,16,-1,21947552,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045792,ENSMUST00000056235,Olfr578,7,-1,102985162,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024347,ENSMUST00000176873,Psd2,18,1,35965065,APPRIS principal isoform [04-11-2014]
ENSMUSG00000045559,ENSMUST00000058123,Olfr827,10,-1,130211149,APPRIS principal isoform [04-11-2014]
ENSMUSG00000048285,ENSMUST00000057859,Frmd6,12,1,70825514,APPRIS principal isoform [04-11-2014]
ENSMUSG00000072473,ENSMUST00000100723,1700024G13Rik,14,-1,32388373,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024347,ENSMUST00000175734,Psd2,18,1,35965105,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095976,ENSMUST00000186212,Gm5891,7,-1,21921291,APPRIS principal isoform [04-11-2014]
ENSMUSG00000095976,ENSMUST00000179493,Gm5891,7,-1,21910748,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030231,ENSMUST00000087622,Plekha5,6,1,140424099,APPRIS principal isoform [04-11-2014]
ENSMUSG00000061065,ENSMUST00000079952,Gm5382,X,-1,9572409,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041912,ENSMUST00000166032,Tdrkh,3,1,94413296,APPRIS principal isoform [04-11-2014]
ENSMUSG00000041912,ENSMUST00000045245,Tdrkh,3,1,94413318,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046841,ENSMUST00000053871,Ckap4,10,-1,84533888,APPRIS principal isoform [04-11-2014]
ENSMUSG00000062822,ENSMUST00000026519,4833420G17Rik,13,1,119462759,APPRIS principal isoform [04-11-2014]
ENSMUSG00000046841,ENSMUST00000167671,Ckap4,10,-1,84534036,APPRIS principal isoform [04-11-2014]
ENSMUSG00000001156,ENSMUST00000001184,Mxd1,6,-1,86669159,APPRIS principal isoform [04-11-2014]
ENSMUSG00000059923,ENSMUST00000106497,Grb2,11,-1,115699534,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024072,ENSMUST00000024873,Yipf4,17,1,74489493,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074476,ENSMUST00000098942,Spc24,9,-1,21760286,APPRIS principal isoform [04-11-2014]
ENSMUSG00000059923,ENSMUST00000021090,Grb2,11,-1,115708597,APPRIS principal isoform [04-11-2014]
ENSMUSG00000004473,ENSMUST00000004587,Clec11a,7,-1,44306959,APPRIS principal isoform [04-11-2014]
ENSMUSG00000054723,ENSMUST00000067931,Vmac,17,-1,56716921,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024645,ENSMUST00000025547,Timm21,18,-1,84951524,APPRIS principal isoform [04-11-2014]
ENSMUSG00000066839,ENSMUST00000179422,Ecsit,9,-1,22085402,APPRIS principal isoform [04-11-2014]
ENSMUSG00000066839,ENSMUST00000180180,Ecsit,9,-1,22085438,APPRIS principal isoform [04-11-2014]
ENSMUSG00000039531,ENSMUST00000048222,Zufsp,10,-1,33951212,APPRIS principal isoform [04-11-2014]
ENSMUSG00000066839,ENSMUST00000098937,Ecsit,9,-1,22085427,APPRIS principal isoform [04-11-2014]
ENSMUSG00000078671,ENSMUST00000169922,Chd2,7,-1,73541746,APPRIS principal isoform [04-11-2014]
ENSMUSG00000032750,ENSMUST00000037374,Gab3,X,-1,75084905,APPRIS principal isoform [04-11-2014]
ENSMUSG00000042476,ENSMUST00000003717,Abcb4,5,1,8893721,APPRIS principal isoform [04-11-2014]
ENSMUSG00000058427,ENSMUST00000075433,Cxcl2,5,1,90903899,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021371,ENSMUST00000021800,Mcur1,13,-1,43560191,APPRIS principal isoform [04-11-2014]
ENSMUSG00000013483,ENSMUST00000106250,Card14,11,1,119307768,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073725,ENSMUST00000191471,Lmbrd1,1,1,24678630,APPRIS principal isoform [04-11-2014]
ENSMUSG00000097871,ENSMUST00000181143,B230104I21Rik,4,1,154336127,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029714,ENSMUST00000031727,Gigyf1,5,1,137518880,APPRIS principal isoform [04-11-2014]
ENSMUSG00000024583,ENSMUST00000025476,Txnl1,18,-1,63692359,APPRIS principal isoform [04-11-2014]
ENSMUSG00000031845,ENSMUST00000034308,Bco1,8,1,117095854,APPRIS principal isoform [04-11-2014]
ENSMUSG00000013483,ENSMUST00000053245,Card14,11,1,119314787,APPRIS principal isoform [04-11-2014]
ENSMUSG00000030801,ENSMUST00000033070,Kat8,7,1,127912517,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034463,ENSMUST00000042046,Scara3,14,-1,65953744,APPRIS principal isoform [04-11-2014]
ENSMUSG00000064264,ENSMUST00000177205,Zfp428,7,1,24507130,APPRIS principal isoform [04-11-2014]
ENSMUSG00000056853,ENSMUST00000071559,Olfr765,10,-1,129047061,APPRIS principal isoform [04-11-2014]
ENSMUSG00000029510,ENSMUST00000161827,Gpc2,5,-1,138280005,APPRIS principal isoform [04-11-2014]
ENSMUSG00000074378,ENSMUST00000098811,Bsph1,7,1,13450841,APPRIS principal isoform [04-11-2014]
ENSMUSG00000073380,ENSMUST00000097303,Arrdc5,17,-1,56300286,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022039,ENSMUST00000022618,Adam2,14,-1,66077733,APPRIS principal isoform [04-11-2014]
ENSMUSG00000021662,ENSMUST00000109426,Arhgef28,13,-1,98206165,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091896,ENSMUST00000167406,Ube2d2a,18,1,35771602,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091896,ENSMUST00000170693,Ube2d2a,18,1,35771559,APPRIS principal isoform [04-11-2014]
ENSMUSG00000034525,ENSMUST00000043493,Ice1,13,-1,70637634,APPRIS principal isoform [04-11-2014]
ENSMUSG00000044933,ENSMUST00000053239,Sstr3,15,-1,78544345,APPRIS principal isoform [04-11-2014]
ENSMUSG00000022404,ENSMUST00000023040,Slc25a17,15,-1,81360765,APPRIS principal isoform [04-11-2014]
ENSMUSG00000014791,ENSMUST00000109375,Elmo3,8,1,105305601,APPRIS principal isoform [04-11-2014]
ENSMUSG00000040675,ENSMUST00000117291,Mthfd1l,10,1,3973118,APPRIS principal isoform [04-11-2014]
ENSMUSG00000091423,ENSMUST00000165680,Gm17509,13,-1,117221075,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038274,ENSMUST00000043074,Fau,19,1,6057888,APPRIS principal isoform [04-11-2014]
ENSMUSG00000038274,ENSMUST00000178310,Fau,19,1,6057888,APPRIS principal isoform [04-11-2014]
