#Ensembl Gene ID,Ensembl Transcript ID,Associated Gene Name,Chromosome Name,Strand,Transcription Start Site (TSS),APPRIS principal isoform annotation
ENSG00000110367,ENST00000620157,DDX6,11,-1,118790948,APPRIS principal isoform [04-11-2014]
ENSG00000243811,ENST00000216099,APOBEC3D,22,1,39021113,APPRIS principal isoform [04-11-2014]
ENSG00000106236,ENST00000265634,NPTX2,7,1,98617297,APPRIS principal isoform [04-11-2014]
ENSG00000255012,ENST00000526538,OR5M1,11,-1,56613502,APPRIS principal isoform [04-11-2014]
ENSG00000198881,ENST00000362002,ASB12,X,-1,64230631,APPRIS principal isoform [04-11-2014]
ENSG00000172466,ENST00000399061,ZNF24,18,-1,35344456,APPRIS principal isoform [04-11-2014]
ENSG00000243811,ENST00000381568,APOBEC3D,22,1,39014363,APPRIS principal isoform [04-11-2014]
ENSG00000140403,ENST00000394852,DNAJA4,15,1,78264574,APPRIS principal isoform [04-11-2014]
ENSG00000166387,ENST00000299492,PPFIBP2,11,1,7513770,APPRIS principal isoform [04-11-2014]
ENSG00000204389,ENST00000375651,HSPA1A,6,1,31815464,APPRIS principal isoform [04-11-2014]
ENSG00000109089,ENST00000337231,CDR2L,17,1,74987632,APPRIS principal isoform [04-11-2014]
ENSG00000070718,ENST00000518421,AP3M2,8,1,42152946,APPRIS principal isoform [04-11-2014]
ENSG00000215301,ENST00000399959,DDX3X,X,1,41333398,APPRIS principal isoform [04-11-2014]
ENSG00000174886,ENST00000308961,NDUFA11,19,-1,5903756,APPRIS principal isoform [04-11-2014]
ENSG00000204314,ENST00000211413,PRRT1,6,-1,32151952,APPRIS principal isoform [04-11-2014]
ENSG00000100412,ENST00000216254,ACO2,22,1,41469125,APPRIS principal isoform [04-11-2014]
ENSG00000119523,ENST00000476832,ALG2,9,-1,99221956,APPRIS principal isoform [04-11-2014]
ENSG00000213240,ENST00000612520,NOTCH2NL,1,-1,146229000,APPRIS principal isoform [04-11-2014]
ENSG00000143977,ENST00000272348,SNRPG,2,-1,70293771,APPRIS principal isoform [04-11-2014]
ENSG00000180828,ENST00000321870,BHLHE22,8,1,64580367,APPRIS principal isoform [04-11-2014]
ENSG00000161594,ENST00000293303,KLHL10,17,1,41837780,APPRIS principal isoform [04-11-2014]
ENSG00000215301,ENST00000478993,DDX3X,X,1,41333398,APPRIS principal isoform [04-11-2014]
ENSG00000135838,ENST00000367553,NPL,1,1,182792259,APPRIS principal isoform [04-11-2014]
ENSG00000221933,ENST00000408898,OR2A25,7,1,144074182,APPRIS principal isoform [04-11-2014]
ENSG00000070718,ENST00000396926,AP3M2,8,1,42153011,APPRIS principal isoform [04-11-2014]
ENSG00000080503,ENST00000382194,SMARCA2,9,1,2029019,APPRIS principal isoform [04-11-2014]
ENSG00000275553,ENST00000614938,TCEB3CL,18,-1,47029842,APPRIS principal isoform [04-11-2014]
ENSG00000103449,ENST00000251020,SALL1,16,-1,51151275,APPRIS principal isoform [04-11-2014]
ENSG00000183397,ENST00000329493,C19orf71,19,1,3539154,APPRIS principal isoform [04-11-2014]
ENSG00000165204,ENST00000277309,OR1K1,9,1,122800123,APPRIS principal isoform [04-11-2014]
ENSG00000135838,ENST00000258317,NPL,1,1,182794350,APPRIS principal isoform [04-11-2014]
ENSG00000153233,ENST00000283228,PTPRR,12,-1,70920843,APPRIS principal isoform [04-11-2014]
ENSG00000182916,ENST00000332431,TCEAL7,X,1,103330196,APPRIS principal isoform [04-11-2014]
ENSG00000151665,ENST00000281382,PIGF,2,-1,46617119,APPRIS principal isoform [04-11-2014]
ENSG00000182916,ENST00000372666,TCEAL7,X,1,103330229,APPRIS principal isoform [04-11-2014]
ENSG00000151364,ENST00000353172,KCTD14,11,-1,78023294,APPRIS principal isoform [04-11-2014]
ENSG00000162542,ENST00000294543,TMCO4,1,-1,19799917,APPRIS principal isoform [04-11-2014]
ENSG00000135577,ENST00000258042,NMBR,6,-1,142088799,APPRIS principal isoform [04-11-2014]
ENSG00000166118,ENST00000299140,SPATA19,11,-1,133845501,APPRIS principal isoform [04-11-2014]
ENSG00000166118,ENST00000532889,SPATA19,11,-1,133845538,APPRIS principal isoform [04-11-2014]
ENSG00000105398,ENST00000222002,SULT2A1,19,-1,47886397,APPRIS principal isoform [04-11-2014]
ENSG00000205186,ENST00000379071,FABP9,8,-1,81461579,APPRIS principal isoform [04-11-2014]
ENSG00000186442,ENST00000417996,KRT3,12,-1,52796117,APPRIS principal isoform [04-11-2014]
ENSG00000145723,ENST00000399004,GIN1,5,-1,103120151,APPRIS principal isoform [04-11-2014]
ENSG00000038295,ENST00000061240,TLL1,4,1,165873258,APPRIS principal isoform [04-11-2014]
ENSG00000127540,ENST00000591899,UQCR11,19,-1,1605490,APPRIS principal isoform [04-11-2014]
ENSG00000124253,ENST00000319441,PCK1,20,1,57561080,APPRIS principal isoform [04-11-2014]
ENSG00000080572,ENST00000372453,PIH1D3,X,1,107206632,APPRIS principal isoform [04-11-2014]
ENSG00000255730,ENST00000540732,CTC-435M10.3,19,1,41376757,APPRIS principal isoform [04-11-2014]
ENSG00000080503,ENST00000357248,SMARCA2,9,1,2015219,APPRIS principal isoform [04-11-2014]
ENSG00000127540,ENST00000589880,UQCR11,19,-1,1605436,APPRIS principal isoform [04-11-2014]
ENSG00000070718,ENST00000174653,AP3M2,8,1,42152946,APPRIS principal isoform [04-11-2014]
ENSG00000119411,ENST00000374183,BSPRY,9,1,113349541,APPRIS principal isoform [04-11-2014]
ENSG00000080572,ENST00000336387,PIH1D3,X,1,107207148,APPRIS principal isoform [04-11-2014]
ENSG00000171916,ENST00000583322,LGALS9C,17,1,18476796,APPRIS principal isoform [04-11-2014]
ENSG00000146021,ENST00000309755,KLHL3,5,-1,137736090,APPRIS principal isoform [04-11-2014]
ENSG00000174574,ENST00000432648,AKIRIN1,1,1,38991223,APPRIS principal isoform [04-11-2014]
ENSG00000177830,ENST00000323578,CHID1,11,-1,911461,APPRIS principal isoform [04-11-2014]
ENSG00000127540,ENST00000585671,UQCR11,19,-1,1605473,APPRIS principal isoform [04-11-2014]
ENSG00000080572,ENST00000535523,PIH1D3,X,1,107206632,APPRIS principal isoform [04-11-2014]
ENSG00000189171,ENST00000339556,S100A13,1,-1,153628180,APPRIS principal isoform [04-11-2014]
ENSG00000119973,ENST00000239032,PRLHR,10,-1,118595699,APPRIS principal isoform [04-11-2014]
ENSG00000169154,ENST00000307599,GOT1L1,8,-1,37940129,APPRIS principal isoform [04-11-2014]
ENSG00000140264,ENST00000381359,SERF2,15,1,43777100,APPRIS principal isoform [04-11-2014]
ENSG00000140264,ENST00000249786,SERF2,15,1,43791842,APPRIS principal isoform [04-11-2014]
ENSG00000189171,ENST00000440685,S100A13,1,-1,153628239,APPRIS principal isoform [04-11-2014]
ENSG00000178235,ENST00000377084,SLITRK1,13,-1,83882393,APPRIS principal isoform [04-11-2014]
ENSG00000118420,ENST00000369747,UBE3D,6,-1,83065841,APPRIS principal isoform [04-11-2014]
ENSG00000189171,ENST00000392623,S100A13,1,-1,153627268,APPRIS principal isoform [04-11-2014]
ENSG00000083457,ENST00000263087,ITGAE,17,-1,3801243,APPRIS principal isoform [04-11-2014]
ENSG00000189171,ENST00000392622,S100A13,1,-1,153627048,APPRIS principal isoform [04-11-2014]
ENSG00000178982,ENST00000248342,EIF3K,19,1,38619097,APPRIS principal isoform [04-11-2014]
ENSG00000158710,ENST00000368097,TAGLN2,1,-1,159925732,APPRIS principal isoform [04-11-2014]
ENSG00000189171,ENST00000368699,S100A13,1,-1,153634092,APPRIS principal isoform [04-11-2014]
ENSG00000117983,ENST00000529681,MUC5B,11,1,1223066,APPRIS principal isoform [04-11-2014]
ENSG00000072864,ENST00000396355,NDE1,16,1,15643267,APPRIS principal isoform [04-11-2014]
ENSG00000072864,ENST00000396354,NDE1,16,1,15650227,APPRIS principal isoform [04-11-2014]
ENSG00000158710,ENST00000320307,TAGLN2,1,-1,159924551,APPRIS principal isoform [04-11-2014]
ENSG00000140264,ENST00000445816,SERF2,15,1,43792337,APPRIS principal isoform [04-11-2014]
ENSG00000177830,ENST00000436108,CHID1,11,-1,910831,APPRIS principal isoform [04-11-2014]
ENSG00000157916,ENST00000605895,RER1,1,1,2391833,APPRIS principal isoform [04-11-2014]
ENSG00000197461,ENST00000402802,PDGFA,7,-1,519409,APPRIS principal isoform [04-11-2014]
ENSG00000179241,ENST00000315571,LDLRAD3,11,1,35944078,APPRIS principal isoform [04-11-2014]
ENSG00000204116,ENST00000373502,CHIC1,X,1,73563208,APPRIS principal isoform [04-11-2014]
ENSG00000163331,ENST00000309950,DAPL1,2,1,158795317,APPRIS principal isoform [04-11-2014]
ENSG00000157916,ENST00000488353,RER1,1,1,2394005,APPRIS principal isoform [04-11-2014]
ENSG00000035862,ENST00000262768,TIMP2,17,-1,78925387,APPRIS principal isoform [04-11-2014]
ENSG00000135298,ENST00000370598,BAI3,6,1,68635367,APPRIS principal isoform [04-11-2014]
ENSG00000159915,ENST00000391958,ZNF233,19,1,44259923,APPRIS principal isoform [04-11-2014]
ENSG00000127249,ENST00000342695,ATP13A4,3,-1,193555122,APPRIS principal isoform [04-11-2014]
ENSG00000151502,ENST00000281187,VPS26B,11,1,134224645,APPRIS principal isoform [04-11-2014]
ENSG00000111615,ENST00000229214,KRR1,12,-1,75511621,APPRIS principal isoform [04-11-2014]
ENSG00000151502,ENST00000525095,VPS26B,11,1,134224677,APPRIS principal isoform [04-11-2014]
ENSG00000135298,ENST00000546190,BAI3,6,1,68638676,APPRIS principal isoform [04-11-2014]
ENSG00000123094,ENST00000405154,RASSF8,12,1,25959058,APPRIS principal isoform [04-11-2014]
ENSG00000123094,ENST00000542865,RASSF8,12,1,25973755,APPRIS principal isoform [04-11-2014]
ENSG00000072864,ENST00000342673,NDE1,16,1,15664723,APPRIS principal isoform [04-11-2014]
ENSG00000103269,ENST00000352681,RHBDL1,16,1,675666,APPRIS principal isoform [04-11-2014]
ENSG00000241553,ENST00000397261,ARPC4,3,1,9792558,APPRIS principal isoform [04-11-2014]
ENSG00000091542,ENST00000399138,ALKBH5,17,1,18184239,APPRIS principal isoform [04-11-2014]
ENSG00000123094,ENST00000282884,RASSF8,12,1,26052564,APPRIS principal isoform [04-11-2014]
ENSG00000182327,ENST00000331264,GLTPD2,17,1,4788959,APPRIS principal isoform [04-11-2014]
ENSG00000105755,ENST00000292147,ETHE1,19,-1,43527244,APPRIS principal isoform [04-11-2014]
ENSG00000131871,ENST00000398226,VIMP,15,-1,101277450,APPRIS principal isoform [04-11-2014]
ENSG00000123094,ENST00000541490,RASSF8,12,1,25995004,APPRIS principal isoform [04-11-2014]
ENSG00000112893,ENST00000261483,MAN2A1,5,1,109689366,APPRIS principal isoform [04-11-2014]
ENSG00000262919,ENST00000576892,FAM58A,X,-1,153599186,APPRIS principal isoform [04-11-2014]
ENSG00000162670,ENST00000367462,BRINP3,1,-1,190477629,APPRIS principal isoform [04-11-2014]
ENSG00000081181,ENST00000261783,ARG2,14,1,67619798,APPRIS principal isoform [04-11-2014]
ENSG00000177830,ENST00000449825,CHID1,11,-1,915058,APPRIS principal isoform [04-11-2014]
ENSG00000079459,ENST00000618539,FDFT1,8,1,11795573,APPRIS principal isoform [04-11-2014]
ENSG00000079459,ENST00000615631,FDFT1,8,1,11795573,APPRIS principal isoform [04-11-2014]
ENSG00000131871,ENST00000526049,VIMP,15,-1,101277446,APPRIS principal isoform [04-11-2014]
ENSG00000274744,ENST00000620881,TCEB3CL2,18,-1,46964408,APPRIS principal isoform [04-11-2014]
ENSG00000034971,ENST00000037502,MYOC,1,-1,171652683,APPRIS principal isoform [04-11-2014]
ENSG00000130182,ENST00000252463,ZSCAN10,16,-1,3092860,APPRIS principal isoform [04-11-2014]
ENSG00000160202,ENST00000291554,CRYAA,21,1,43169008,APPRIS principal isoform [04-11-2014]
ENSG00000197136,ENST00000355703,PCNXL3,11,1,65615773,APPRIS principal isoform [04-11-2014]
ENSG00000132446,ENST00000359202,FTHL17,X,-1,31072053,APPRIS principal isoform [04-11-2014]
ENSG00000088325,ENST00000300403,TPX2,20,1,31739271,APPRIS principal isoform [04-11-2014]
ENSG00000100083,ENST00000343632,GGA1,22,1,37608475,APPRIS principal isoform [04-11-2014]
ENSG00000165325,ENST00000298050,CCDC67,11,1,93330717,APPRIS principal isoform [04-11-2014]
ENSG00000099817,ENST00000586746,POLR2E,19,-1,1095354,APPRIS principal isoform [04-11-2014]
ENSG00000102910,ENST00000285737,LONP2,16,1,48244296,APPRIS principal isoform [04-11-2014]
ENSG00000162402,ENST00000294383,USP24,1,-1,55215113,APPRIS principal isoform [04-11-2014]
ENSG00000196843,ENST00000357485,ARID5A,2,1,96536749,APPRIS principal isoform [04-11-2014]
ENSG00000211448,ENST00000438257,DIO2,14,-1,80211627,APPRIS principal isoform [04-11-2014]
ENSG00000185246,ENST00000355765,PRPF39,14,1,45084099,APPRIS principal isoform [04-11-2014]
ENSG00000099817,ENST00000615234,POLR2E,19,-1,1095357,APPRIS principal isoform [04-11-2014]
ENSG00000168528,ENST00000373709,SERINC2,1,1,31413116,APPRIS principal isoform [04-11-2014]
ENSG00000211448,ENST00000557010,DIO2,14,-1,80231054,APPRIS principal isoform [04-11-2014]
ENSG00000227108,ENST00000451044,IGHD1-14,14,-1,105900654,APPRIS principal isoform [04-11-2014]
ENSG00000163833,ENST00000338040,FBXO40,3,1,121593119,APPRIS principal isoform [04-11-2014]
ENSG00000166821,ENST00000300056,PEX11A,15,-1,89690782,APPRIS principal isoform [04-11-2014]
ENSG00000164109,ENST00000296509,MAD2L1,4,-1,120067074,APPRIS principal isoform [04-11-2014]
ENSG00000189108,ENST00000372582,IL1RAPL2,X,1,104566315,APPRIS principal isoform [04-11-2014]
ENSG00000120802,ENST00000266732,TMPO,12,1,98515630,APPRIS principal isoform [04-11-2014]
ENSG00000065911,ENST00000394053,MTHFD2,2,1,74198562,APPRIS principal isoform [04-11-2014]
ENSG00000175556,ENST00000371628,LONRF3,X,1,118974750,APPRIS principal isoform [04-11-2014]
ENSG00000004846,ENST00000404938,ABCB5,7,1,20615207,APPRIS principal isoform [04-11-2014]
ENSG00000188784,ENST00000375116,PLA2G2E,1,-1,19923617,APPRIS principal isoform [04-11-2014]
ENSG00000135776,ENST00000344517,ABCB10,1,-1,229558695,APPRIS principal isoform [04-11-2014]
ENSG00000211895,ENST00000390547,IGHA1,14,-1,105708665,APPRIS principal isoform [04-11-2014]
ENSG00000099817,ENST00000612655,POLR2E,19,-1,1095380,APPRIS principal isoform [04-11-2014]
ENSG00000101605,ENST00000356443,MYOM1,18,-1,3220108,APPRIS principal isoform [04-11-2014]
ENSG00000164398,ENST00000379244,ACSL6,5,-1,131999624,APPRIS principal isoform [04-11-2014]
ENSG00000118217,ENST00000367942,ATF6,1,1,161766294,APPRIS principal isoform [04-11-2014]
ENSG00000102974,ENST00000264010,CTCF,16,1,67562407,APPRIS principal isoform [04-11-2014]
ENSG00000172795,ENST00000389063,DCP2,5,1,112976736,APPRIS principal isoform [04-11-2014]
ENSG00000181444,ENST00000302017,ZNF467,7,-1,149773479,APPRIS principal isoform [04-11-2014]
ENSG00000169490,ENST00000456397,TM2D2,8,-1,38996533,APPRIS principal isoform [04-11-2014]
ENSG00000140092,ENST00000342058,FBLN5,14,-1,91947823,APPRIS principal isoform [04-11-2014]
ENSG00000105221,ENST00000392038,AKT2,19,-1,40285395,APPRIS principal isoform [04-11-2014]
ENSG00000184486,ENST00000328345,POU3F2,6,1,98834592,APPRIS principal isoform [04-11-2014]
ENSG00000173530,ENST00000312584,TNFRSF10D,8,-1,23164030,APPRIS principal isoform [04-11-2014]
ENSG00000153982,ENST00000284116,GDPD1,17,1,59220473,APPRIS principal isoform [04-11-2014]
ENSG00000082258,ENST00000264157,CCNT2,2,1,134918825,APPRIS principal isoform [04-11-2014]
ENSG00000166823,ENST00000300057,MESP1,15,-1,89751310,APPRIS principal isoform [04-11-2014]
ENSG00000150261,ENST00000279783,OR8K1,11,1,56346039,APPRIS principal isoform [04-11-2014]
ENSG00000136935,ENST00000373555,GOLGA1,9,-1,124941099,APPRIS principal isoform [04-11-2014]
ENSG00000175073,ENST00000310421,VCPIP1,8,-1,66667217,APPRIS principal isoform [04-11-2014]
ENSG00000179796,ENST00000396641,LRRC3B,3,1,26622806,APPRIS principal isoform [04-11-2014]
ENSG00000102271,ENST00000373119,KLHL4,X,1,87517749,APPRIS principal isoform [04-11-2014]
ENSG00000279767,ENST00000623024,AL513523.2,1,-1,153774079,APPRIS principal isoform [04-11-2014]
ENSG00000135801,ENST00000366676,TAF5L,1,-1,229614482,APPRIS principal isoform [04-11-2014]
ENSG00000117906,ENST00000394885,RCN2,15,1,76931619,APPRIS principal isoform [04-11-2014]
ENSG00000152767,ENST00000319562,FARP1,13,1,98143251,APPRIS principal isoform [04-11-2014]
ENSG00000114166,ENST00000263754,KAT2B,3,1,20040023,APPRIS principal isoform [04-11-2014]
ENSG00000179796,ENST00000417744,LRRC3B,3,1,26624667,APPRIS principal isoform [04-11-2014]
ENSG00000064961,ENST00000333651,HMG20B,19,1,3572938,APPRIS principal isoform [04-11-2014]
ENSG00000131944,ENST00000588258,C19orf40,19,1,32972250,APPRIS principal isoform [04-11-2014]
ENSG00000134779,ENST00000334295,TPGS2,18,-1,36829195,APPRIS principal isoform [04-11-2014]
ENSG00000196411,ENST00000358173,EPHB4,7,-1,100827499,APPRIS principal isoform [04-11-2014]
ENSG00000123636,ENST00000392783,BAZ2B,2,-1,159616692,APPRIS principal isoform [04-11-2014]
ENSG00000189319,ENST00000337318,FAM53B,10,-1,124744050,APPRIS principal isoform [04-11-2014]
ENSG00000179796,ENST00000456208,LRRC3B,3,1,26694555,APPRIS principal isoform [04-11-2014]
ENSG00000131944,ENST00000590281,C19orf40,19,1,32972304,APPRIS principal isoform [04-11-2014]
ENSG00000178150,ENST00000595607,ZNF114,19,1,48270102,APPRIS principal isoform [04-11-2014]
ENSG00000204913,ENST00000377924,LRRC3C,17,1,39941474,APPRIS principal isoform [04-11-2014]
ENSG00000143702,ENST00000366542,CEP170,1,-1,243255050,APPRIS principal isoform [04-11-2014]
ENSG00000189319,ENST00000392754,FAM53B,10,-1,124742970,APPRIS principal isoform [04-11-2014]
ENSG00000146433,ENST00000367090,TMEM181,6,1,158536436,APPRIS principal isoform [04-11-2014]
ENSG00000178150,ENST00000600687,ZNF114,19,1,48271056,APPRIS principal isoform [04-11-2014]
ENSG00000160678,ENST00000292169,S100A1,1,1,153628397,APPRIS principal isoform [04-11-2014]
ENSG00000206559,ENST00000383768,ZCWPW2,3,1,28349149,APPRIS principal isoform [04-11-2014]
ENSG00000101464,ENST00000217446,PIGU,20,-1,34677085,APPRIS principal isoform [04-11-2014]
ENSG00000130312,ENST00000600434,MRPL34,19,1,17292633,APPRIS principal isoform [04-11-2014]
ENSG00000254440,ENST00000527246,PBOV1,6,-1,138218491,APPRIS principal isoform [04-11-2014]
ENSG00000163673,ENST00000416516,DCLK3,3,-1,36739861,APPRIS principal isoform [04-11-2014]
ENSG00000162763,ENST00000294818,LRRC52,1,1,165544007,APPRIS principal isoform [04-11-2014]
ENSG00000170965,ENST00000359237,PLAC1,X,-1,134658483,APPRIS principal isoform [04-11-2014]
ENSG00000164877,ENST00000297508,MICALL2,7,-1,1459502,APPRIS principal isoform [04-11-2014]
ENSG00000130312,ENST00000594999,MRPL34,19,1,17302867,APPRIS principal isoform [04-11-2014]
ENSG00000211657,ENST00000390303,IGLV3-32,22,1,22594528,APPRIS principal isoform [04-11-2014]
ENSG00000178150,ENST00000315849,ZNF114,19,1,48271397,APPRIS principal isoform [04-11-2014]
ENSG00000135801,ENST00000258281,TAF5L,1,-1,229626047,APPRIS principal isoform [04-11-2014]
ENSG00000101440,ENST00000568305,ASIP,20,1,34194569,APPRIS principal isoform [04-11-2014]
ENSG00000166170,ENST00000445922,BAG5,14,-1,103562318,APPRIS principal isoform [04-11-2014]
ENSG00000101440,ENST00000374954,ASIP,20,1,34260365,APPRIS principal isoform [04-11-2014]
ENSG00000277893,ENST00000622030,SRD5A2,2,-1,31581067,APPRIS principal isoform [04-11-2014]
ENSG00000167751,ENST00000325321,KLK2,19,1,50873249,APPRIS principal isoform [04-11-2014]
ENSG00000175946,ENST00000325995,KLHL38,8,-1,123652950,APPRIS principal isoform [04-11-2014]
ENSG00000203965,ENST00000371088,EFCAB7,1,1,63523390,APPRIS principal isoform [04-11-2014]
ENSG00000130312,ENST00000252602,MRPL34,19,1,17305668,APPRIS principal isoform [04-11-2014]
ENSG00000120669,ENST00000379881,SOHLH2,13,-1,36214615,APPRIS principal isoform [04-11-2014]
ENSG00000213694,ENST00000358157,S1PR3,9,1,88991447,APPRIS principal isoform [04-11-2014]
ENSG00000163541,ENST00000393868,SUCLG1,2,-1,84459480,APPRIS principal isoform [04-11-2014]
ENSG00000052850,ENST00000329255,ALX4,11,-1,44310166,APPRIS principal isoform [04-11-2014]
ENSG00000166170,ENST00000299204,BAG5,14,-1,103562814,APPRIS principal isoform [04-11-2014]
ENSG00000137273,ENST00000259806,FOXF2,6,1,1389834,APPRIS principal isoform [04-11-2014]
ENSG00000053328,ENST00000338882,METTL24,6,-1,110358272,APPRIS principal isoform [04-11-2014]
ENSG00000170989,ENST00000305352,S1PR1,1,1,101236888,APPRIS principal isoform [04-11-2014]
ENSG00000136888,ENST00000374050,ATP6V1G1,9,1,114587746,APPRIS principal isoform [04-11-2014]
ENSG00000167800,ENST00000335385,TBX10,11,-1,67639560,APPRIS principal isoform [04-11-2014]
ENSG00000213694,ENST00000375846,S1PR3,9,1,88996506,APPRIS principal isoform [04-11-2014]
ENSG00000100994,ENST00000216962,PYGB,20,1,25248069,APPRIS principal isoform [04-11-2014]
ENSG00000009954,ENST00000339594,BAZ1B,7,-1,73522272,APPRIS principal isoform [04-11-2014]
ENSG00000178921,ENST00000314666,PFAS,17,1,8249286,APPRIS principal isoform [04-11-2014]
ENSG00000174021,ENST00000370645,GNG5,1,-1,84506565,APPRIS principal isoform [04-11-2014]
ENSG00000178209,ENST00000322810,PLEC,8,-1,143950876,APPRIS principal isoform [04-11-2014]
ENSG00000009954,ENST00000404251,BAZ1B,7,-1,73522278,APPRIS principal isoform [04-11-2014]
ENSG00000104957,ENST00000586600,CCDC130,19,1,13731760,APPRIS principal isoform [04-11-2014]
